呼吸科,小儿支气管炎治疗吃什么好？,患者最近感觉浑身都不怎么舒服，小儿支气管炎治疗吃什么好？,小儿支气管炎如果不严重的时候，一般情况下是不建议用消炎药治疗的，可以喝点小儿清肺凉血口服液。或者是橘红颗粒这两类的润肺清肺凉血的药物治疗。如果感觉炎症特别严重的时候，可以吃点消炎的药物，阿莫西林或者是头孢氨苄。平时还应当留意防寒，不要着凉。
呼吸科,小儿支气管炎引起的咳嗽咋样治疗？,小儿支气管炎引来的咳咋样治疗？,支气管肺炎引来的咳，这个情况可以喝小儿橘红颗粒，互相配合阿奇霉素，或者是百蕊颗粒，互相配合头孢氨苄治疗。如果有痰的情况下，可以和氨溴索口服液。如果再次出现喘的现象，可以互相配合，孟鲁司特咀嚼片。平时应当留意防寒，不要吃辛辣油腻的食物。祝健康。
呼吸科,请问有哪些治疗小儿支气管炎方法呢？,医生，你好！我儿子最近患上了支气管炎。我不知晓这是由于什么引来的？您好有哪些可以治疗小儿支气管炎方法？有哪些药是可以吃的呢？生活上有哪些地方是需要有特别注意的吗？,支气管炎的再次发生于传染因素有关系，比如说细菌病毒或者支原体的传染是比较常见的原因，建议，传染支气管炎之后可以做有关的仔细检查，初步的确认原因，再决定对症的药物实施治疗，日常生活中要留意防寒，防止着凉，也可以互相配合许多食疗的方法。祝您健康。
呼吸科,小儿支气管炎用药哪个比较好呢？,三岁的儿子最近查出来了支气管炎，医生给用药，您好小儿支气管炎用药哪个比较好呢？,孩子得了支气管炎，有的是细菌感染，有的是病毒感染，所以不同的支气管炎决定不同的药物。如果是细菌感染引来的，可以使用阿莫西林或者头孢等抗生素实施治疗，如果是病毒感染，可以使用奥司他韦，如果是支原体感染，可以使用阿奇霉素等。具体药物的用法用量请遵医嘱。
呼吸科,小儿支气管炎怎样治疗好？,您好，我儿子连续咳两个星期了，打了点滴，吃了药都不见踪影好，昨天做了全面仔细检查，说是已经演变陈支气管炎了，现在要治好更难了，您好医生，小儿支气管炎，怎样治疗好？,宝宝在有支气管炎期间，应当留意防寒，不要着凉，还需要有留意清淡饮食。不要吃太油腻的食物，因为太油腻的食物容易致使咳痰液的不断增多。可以喝点小儿清肺凉血口服液，互相配合铺地蓝口服液。这种药物拥有是中成药制剂，能起些润肺清肺凉血的作用。祝您健康。
呼吸科,小儿支气管炎严重不？,宝宝这两天着凉之后就一直咳，而且喉咙还很响到医院去仔细检查发觉是小儿支气管炎严重不？,您好，儿童肺部生长发育不完善，免疫力也比较低，再次出现小儿支气管炎是呼吸道感染比较易发的疾病，和细菌病毒感染有关系。咳得厉害的可以口服氨溴特罗口服液加达力芬，低于一岁的体重高于20斤留意药物加量，症状用药3-5天不缓解需要有到医院复诊。祝健康。
呼吸科,小儿支气管炎吃什么好,我儿子早两天淋了一点儿雨，感冒又咳。给他吃了一点儿感冒药就没去管他。咳越来越严重，昨天带他去看了一下，说变作了小儿支气管炎。您好小儿支气管炎吃什么好？,如果有小儿支气管炎，这拥有是炎症传染，需要有用消炎的药物治疗。可以吃小儿清肺凉血口服液，互相配合阿莫西林，或者是头孢克肟这两类的消炎药物治疗。在这期间还应当留意防寒，不要着凉清淡饮食，不要吃太油腻的食物。还需要有留意多喝热水增进彻底恢复。祝健康。
呼吸科,冷感冒咳嗽应该吃什么药？,这几天很我就吃了好几根雪到了晚上睡午觉又没盖被谁知道第三天早上下来又又感可真痛。我又不喜欢去医就一直没可今天好象又严重了。在乎怎样的帮助：冷感冒咳应当吃什么药?,你好，这种情况必须多歇始终保持充足的深度睡多喝多吃蔬菜和水饮食应清淡易消留意防寒和复检。咳是一种常见的感冒病是人体的一种保护性反映。如果咳用药不不仅不能够清肺还会缓解病情。如果咳剧建议到医院化验血常仔细检查肺部拍片防止引来支气管炎或者肺炎。
呼吸科,感冒咳嗽有点发烧怎么回事？,昨天晚上我们那边突然降温而且我睡午觉的时候还讨厌动来动去然后第三天早上下来就有点感冒发低烧而且今天补课的时候还有点您好感冒咳有点发烧应当怎么办啊？,感冒了以后有点发而且有咳的症有可能是和咽喉炎或尿道的炎症有关系。可以服食点感冒药和抗病毒的药物救服食点消炎药和化痰止咳的药多喝多吃营养容易吸收的食要留意如果咳的时间不长的是不需要实施支原体抗体检验应当考虑细菌性支气管炎等疾病引发的可能考虑如何该去医院做血常规等有关的仔细检确认病因以后再治疗。
呼吸科,过敏性喘息性支气管炎怎么办？,我得过敏性喘息性支气管炎很长一段时间特别痛，我想问过敏性喘息性支气管炎怎么治疗？,过敏性喘气性的支气管炎，一般都是由于外界环境中的过敏原刺激到了人体尿道表面的黏膜就会容易产生紧缩，再次出现呼吸困难，而且会再次出现咳痰的情况，可以采取口服抗过敏的药物来进行用药治疗，也可以采取局部雾化吸进糖皮质激素来进行营养，平时要注意增强身体锻练来提高人体的抵抗力。
